drug_id,drug_name,drug_smiles
D0Z8LA,Cyclocreatine,C1CN(C(=N1)N)CC(=O)O
D0O7DZ,R-61837,CC1=CC(=CC=C1)N2CCN(CC2)C3=NN=C(C=C3)OC
D0W1US,PLECONARIL,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F
D03MFV,MNLP-18,
D02VIT,Arbidol,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3
D0M3BB,Synthetic hypericin,
D09KNG,RSV-604,C1=CC=C(C=C1)C2=NC(C(=O)NC3=CC=CC=C32)NC(=O)NC4=CC=CC=C4F
D04RZZ,A-5021,C1C(C1(CN2C=NC3=C2NC(=NC3=O)N)CO)CO
D0QK5C,ALAMIFOVIR,COC1=CC=C(C=C1)SC2=NC(=NC3=C2N=CN3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)N
D0M7DG,24-thiacycloartanol,CC(C)SCCC(C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C
D03CPB,RKI-1447,C1=CC(=CC(=C1)O)CNC(=O)NC2=NC(=CS2)C3=CC=NC=C3
D00YUX,alpha-conotoxin PnIA,CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(CSSCC3C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(CSSCC(C(=O)N3)NC(=O)CN)C(=O)NC(C(=O)N1)C)CC(C)C)CO)C(=O)N)CC6=CC=C(C=C6)O)CC(=O)O)CC(=O)N)CC(=O)N
D07ZRG,PMID21741839C5,C1CC(N(C1)C(=O)C(CCCN=C(N)N)NS(=O)(=O)CC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
D0W2SV,"Inhibitor 1 [Colombo et al., 2012]",CC(C(=O)NC(CCCN=C(N)N)C(=O)C1=NC2=CC=CC=C2S1)NC(=O)C(CCC(=O)N)NC(=O)C(CCCN=C(N)N)N
D0MX5B,Indazole derivative 5,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4
D0ZH4I,PMID25656651-Compound-42,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)COC3=CC=C(C=C3)C4=CN=CC=C4)C(F)(F)F
D0G6XT,dioctanoylglycerol pyrophosphate,CCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(=O)CCCCCCC
D0X0UR,LPA,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O
D07HIJ,ISIS 103473,
D07RVX,ISIS 103471,
D0Q3KN,ISIS 103489,
D0S4BJ,ISIS 103486,
D04AXP,[3H]estrone-3-sulphate,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
D09VQM,naringin,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
D0U1XJ,HBR-985,CNC(=O)NS(=O)(=O)C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)Cl)OC
D0B2WZ,daminozide,CN(C)NC(=O)CCC(=O)O
D09GNM,PFI-3,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
D0RJ8J,PMID24793884C74,C1=CC(=C(C=C1Cl)Cl)C2=C(SC(=N2)C3=NC(=NC=C3)N)C(=O)N
D00VJY,octanol,CCCCCCCCO
D0GD8Y,U0126,C1=CC=C(C(=C1)N)SC(=C(C#N)C(=C(N)SC2=CC=CC=C2N)C#N)N
D02LIR,PMID19854648C27,COC1=C(C=C2C(=C1)C3=C(C2=O)C(=NN3)NCC4=C(C=CC=C4Cl)Cl)OC
D05FXD,PMID19788238C66,CC1=C(C=C(C=C1)O)C2=CN3C4=C(N=C3N2C5=CC=CC=C5OC)N(C(=O)NC4=O)C
D0X8BU,PMID23489211C20,CC(CCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)C3CCC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C
D0I3LQ,[3H]estradiol-17beta-glucuronide,CC12CCC3C(C1CCC2OC4C(C(C(C(O4)C(=O)O)O)O)O)CCC5=C3C=CC(=C5)O
D08JIS,PMID25991433-Compound-N3,C1=CC=C2C(=C1)C(=CS2)CC(=O)NC3=C(C=CS3)C(=O)N
D08OJQ,PMID25991433-Compound-L2,
D0G7LB,PMID25991433-Compound-L3,
D0Q8CR,PMID25991433-Compound-L1,
D08PJK,[3H]5-CT,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
D0BW9V,[125I]LSD,CCN(CC)C(=O)C1CN(C2CC3=C(NC4=CC=CC(=C34)C2=C1)I)C
D09ADW,PMID21802293C66,COC1=NNC2=C1C=C(C=N2)NC(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC(=C4)F)F
D05LXG,RHC80267,C1CCC(=NOC(=O)NCCCCCCNC(=O)ON=C2CCCCC2)CC1
D0TL1G,PMID29053063-Compound-15,
D0A5IX,(RS)-5-diphosphomevalonate,CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O
D0P9IA,dolichol phosphate,CC(CCC=C(C)CCC=C(C)C)CCOP(=O)(O)O
D01GFH,"1-Benzyl-3-bromo-1H-pyrrole-2,5-dione",C1=CC=C(C=C1)CN2C(=O)C=C(C2=O)Br
D05AMQ,thiadiazolidinone (TDZD) deriv. 6,CCCCN1C(=O)N(SC1=O)CC
D0C2GR,CCG-50014,CC1=CC=C(C=C1)N2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)F
D0E9JL,"1-Benzyl-3-p-tolyl-1H-pyrrole-2,5-dione",CC1=CC=C(C=C1)C2=CC(=O)N(C2=O)CC3=CC=CC=C3
D0M5DR,RGS4 inhibitor 13,CCN1C(=O)N(C(=O)S1)CCOC
D00EFT,Norleucine,CCCCC(C(=O)O)N
D0R3MO,PMID20684608C35,CN1CCC(CC1)COC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)C4CC5=C(CN4)C=CC(=C5)OC
D07WAT,PMID29671355-Compound-62,
D0BP8I,PMID29671355-Compound-43,CN1C=NC2=C1C(=NC(=N2)NC3=CC=C(C=C3)OCCCCCCC(=O)NO)NC4CCCCC4
D0DI9S,PMID29671355-Compound-31,CN(CC1=CC=C(C=C1)C=CC(=O)NO)CC23CC4CC(C2)CC(C4)C3
D0LP1K,PMID29671355-Compound-21,C1COCCN1C(=O)N(CC2=CC=C(C=C2)C(=O)NO)C3=CC=CC(=C3)C(F)(F)F
D0R7JA,TMP269,C1COCCC1(CNC(=O)C2=CC=CC(=C2)C3=NOC(=N3)C(F)(F)F)C4=NC(=CS4)C5=CC=CC=C5
D0RA0D,PMID29671355-Compound-25,C1=CC2=C(N=C1)SN(C2=O)CC3=CC=C(C=C3)C(=O)NO
D0T7OQ,PMID29671355-Compound-73,C1C2=C(C=CC(=C2)C3=NOC(=N3)C(F)(F)F)C(=O)N1C4=CC=CC=C4
D0YN2T,PMID29671355-Compound-45a,CC1=NC=C(C=N1)C2=CC=C(C=C2)C(C3=CC=CC=C3F)C(=O)NO
D0PW7B,DIDS,C1=CC(=C(C=C1N=C=S)S(=O)(=O)O)C=CC2=C(C=C(C=C2)N=C=S)S(=O)(=O)O
D0S2HQ,3-phenyl-CPP,C1=CC=C(C=C1)CC(C(=O)O)OC2=CC=C(C=C2)Cl
D00EFA,R-PSOP,C1CN2CCC1C3(C2)CC4=C(O3)N=CC(=C4)NC(=O)NC5=CC=CC=C5
D0I0LW,PMID24999562C6b,CC(C)CCC(C(=O)NC(CN)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C(CC(C)C)NC(=O)CCC2CCCCC2
D0RO9R,PMID21123062C27,CCN1C(=O)CCC(C2=C1C=C(C=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NC)Cl)(C)C
D0E7VO,PMID24900538C2c,CC(C)OC1=NNC(=C1)N2C=NC3=C2N=C(C=C3)NC(C)C4=NC=C(C=C4)F
D02VQO,triazine compound PC10,COC1=CC=C(C=C1)CN2C(=NC(=O)N(C2=O)CC3=CC=C(C=C3)F)NCCN=C(N)NC(=O)C4=CC=C(C=C4)F
D03TIA,PKR-A,CC(C)CN(CC1=CC2=C(C=C1)OCCCO2)C(=O)C3CN(CCO3)CC4=CC=CC=C4
D0GT7A,PMID28394193-Compound-14,CCC(C)N1C=C(C2=C(C=C(C=C21)C3=CN=C(C=C3)N4CCNCC4)C(=O)NCC5=C(N(N=C5OC)CC)C)C
D0H8VN,PMID28394193-Compound-12,
D0MH5C,PMID28394193-Compound-11,
D0MZ9P,PMID28394193-Compound-10,
D0TA4N,PMID28394193-Compound-13,CCC(C)N1C=C(C2=C(C=C(C=C21)C3=CN=C(C=C3)N4CCNCC4)C(=O)NCC5=C(N(NC5=O)CC)C)C
D04WFN,NU6140,CCN(CC)C(=O)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)OCC4CCCCC4)NC=N3
D05GPF,"US9650366, 12",C1=CC(=CC=C1C#CC2=CC(=CN=C2)C3=NN(N=N3)CCCO)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F
D0C1DQ,ASN-11124542,C1=CC2=C(C3=C1NC(=O)C3=CC4=CN=CN4)SC=N2
D0N9DU,indirubin derivative E804,C1=CC=C2C(=C1)C(=C(N2)C3=C4C=CC=CC4=NC3=O)NOCCC(CO)O
D0QZ4B,"US9650366, 2",C1=CC2=C(C=C1NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)C=C(S2)C4=C(N=CC(=C4)C5=NNN=N5)N
D0Z0BQ,"US9650366, 9",CC1=C(OC=C1)C(=O)NC2=CC=CC(=C2)C#CC3=CC(=CN=C3)C4=NN(N=N4)CCCO
D0J1SU,ISIS 17020,
D01PZZ,PMID28394193-Compound-56,
D0D4UH,PMID28394193-Compound-46,CC1=CC(=C(C(=O)N1)CN2CCC3=C(C=C(C(=C3C2=O)Cl)C4=C(ON=C4CO)C)Cl)C
D0G1JR,PMID28394193-Compound-57,
D0M4LK,PMID28394193-Compound-55,
D0M8AA,PMID28394193-Compound-45,CC1=CC(=C(C(=O)N1)CN2CCC3=C(C2=O)C(=C(C=C3)OC)C#N)C
D06SPO,"3,5-dichlorosalicylic acid",C1=C(C=C(C(=C1C(=O)O)O)Cl)Cl
D08NRK,Cyclopropyl,C1C[CH]1
D09NJF,Trifluoroethanol,C(C(F)(F)F)O
D0J2FY,2'-Monophosphoadenosine 5'-Diphosphoribose,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
D0R5AJ,Cyclobutyl,C1C[CH]C1
D0R6JE,Nicotinamide-Adenine-Dinucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
D0DO9W,L-Tyrosinamide,C1=CC(=CC=C1CC(C(=O)N)N)O
D0B9BU,CI-1040,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl
D0C1OZ,Ro092210,
D0C7LR,LLZ16406,
D05UYC,"1,2,3-benzenetricarboxylic acid",C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O
D0I5PZ,N'-Pyridoxyl-Lysine-5'-Monophosphate,CC1=NC=C(C(=C1O)CNCCCCC(C(=O)O)N)COP(=O)(O)O
D0ZU4S,Trifluoromethionine,C(CSC(F)(F)F)C(C(=O)O)N
D00TZD,CL-387785,CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
D01IRX,ISIS 19657,
D02DXI,ISIS 19650,
D08FVS,ISIS 19647,
D0C3LW,ISIS 19649,
D0DO6G,ISIS 19677,
D0I0DE,ISIS 19658,
D0I9GE,ISIS 19659,
D0M8BV,ISIS 19651,
D0T0SR,ISIS 19676,
D0W0QO,ISIS 19639,
D0Z0XJ,ISIS 19675,
D0Z7BO,ISIS 19634,
D00GOM,"2,2-dimethylbenzopyran derivative 2",CC1(C=CC2=C(O1)C=CC(=C2OC)C(=O)CC3=CC(=C(C=C3)OC)OC)C
D00KDT,Oligooxopiperazine derivative 1,CC1C(=O)N(CCN1C(=O)C(CC(C)C)N2CCNC(C2=O)CC(C)C)C(CCC(=O)N)C(=O)N
D00WZJ,"2,2-dimethylbenzopyran derivative 3",CC1(C=CC2=C(O1)C=CC(=C2O)C(=O)C=CC3=CC(=C(C=C3)OC)O)C
D01DSL,Triptolidenol analog 1,CC12CCC3=C(C1CC4C5(C26C(O6)C7C(C5OC(=O)C=CC8=CC=C(C=C8)F)(O7)C(C)(C)O)O4)COC3=O
D02JDR,Aromatic and heteroaryl compound 1,CCC1=C(CC2C3=CC(=C(C=C3CCN2C1)OC)OC)CC4C5=CC=CC=C5CCN4
D02PFE,Steroid derivative 4,
D03OYJ,PMID26882240-Compound-32,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)C)OC)OC(=O)N)C)C)O)OC
D04AQR,"Imidazo [1,2-a]pyridine compound 1",C1CN(CCN1)CC2=C(N=C3N2C=C(C=C3)C4=CC=CC=C4)C5=CC=C(C=C5)[N+](=O)[O-]
D05MTZ,PMID26882240-Compound-7,COC(=O)C1=CC(=CC=C1)NC(=O)COC2=CC=C(C=C2)C34CC5CC(C3)CC(C5)(C4)C(=O)OCC6=CC=CO6
D06CBI,PMID26882240-Compound-4,C1=CC(=CC=C1CCN)NCCCl
D07MRK,Tlouidine sulfonamide derivative 1,
D08VON,PMID26882240-Compound-15,CC1=CC=C(C=C1)S(=O)(=O)N2CCOC3=C2C=C(C=C3)C4=CC=C(S4)C#N
D09BXO,Steroid derivative 2,CC1CC2(C3(C(O1)OC4CC5CCC6C(C5(CC4O3)C=O)CCC7(C6(CCC7C8=CC(=O)OC8)O)C)O)N=CCS2
D09GXN,Benzanilide compound 2,
D09NFI,Steroid derivative 3,CC1CC2(C3(C(O1)OC4CC5CCC6C(C5(CC4O3)C=O)CCC7(C6(CCC7C8=CC(=O)OC8)O)C)O)N=CCS2
D0AY8W,Benzanilide compound 1,C1CN(CCN1CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C#CC4=CC=CC=C4)C(=O)C5=C(N=CC=C5)N
D0E6VS,Steroid derivative 1,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
D0EO1L,PMID26882240-Compound-3,
D0FB3R,Alkaloid derivative 4,CCC1=C(CC2C3=CC=CC=C3CCN2C1)CC4C5=CC(=C(C=C5CCN4)OC)OC
D0H4WT,Peptidomimetic analog 7,
D0HJ2J,Cyclic octapeptide derivative 1,
D0J3NY,Benzene sulfonamide derivative 8,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)O
D0JJ1N,Matairesinol derivative 1,
D0K0PG,PMID26882240-Compound-6,COC(=O)C1=CC(=C(C=C1)O)NC(=O)COC2=CC=C(C=C2)C34CC5CC(C3)CC(C5)C4
D0L1TA,PMID26882240-Compound-1,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO
D0LK6V,"2,2-dimethylbenzopyran derivative 1",CC1(C=CC2=C(O1)C=CC(=N2)CN(C3CCC3)S(=O)(=O)C4=CC(=C(C=C4)OC)OC)C
D0M0UE,PMID26882240-Compound-2,CCC(C)SSC1=NC=CN1
D0N4ON,Aryl methoxyacrylate derivative 1,CC1=CC(=C(C=C1OCC2=CC=CC=C2C(=COC)C(=O)OC)C)C(=NOC)C
D0OQ2S,PMID26882240-Compound-14,CC1=NC=C(C=C1)C2=CC3=C(C=C2)OCCN3S(=O)(=O)C4=CC5=C(C=C4)N(C=C5)C
D0RT4U,Aryl carbamate analog 1,CN(C1=CC=CC=C1)C(=O)OC2=CC(=C(C=C2)O)C(=O)NCC3=CN=CC=C3
D0TV4O,Aryl methoxyacrylate derivative 2,CCCON=C(CC)C1=C(C=C(C(=C1)C)OCC2=CC=CC=C2C(=COC)C(=O)OC)C
D0V7OU,PMID26882240-Compound-8,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCC(=O)O
D01OOO,Peptide analog 41,
D01VMN,PMID29865878-Compound-53,
D02PJI,Peptide analog 21,
D03CMD,PMID29865878-Compound-55,
D0B0GG,Dipeptide analog 1,
D0C2MH,PMID29865878-Compound-46,
D0K0GJ,PMID29865878-Compound-48,
D0NE8M,PMID29865878-Compound-51,
D0R8XD,Peptide analog 14,
D0T1YB,Peptide analog 23,
D0TU5R,PMID29865878-Compound-49,
D00SEC,aloisine,CCCCC1=C(NC2=NC=CN=C12)C3=CC=C(C=C3)OC
D00KCT,PMID27109571-Compound-27,C1CCC(C1)(C(=O)O)NC(=O)NC2=C(C=CC(=C2)Cl)C3=CC=CC=C3
D00ORM,5-Carbazol-9-yl-pentanoic acid,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCCC(=O)O
D00RDL,PMID27109571-Compound-31,C1CCC(C1)(C(=O)O)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)C3=CC=CC=C3
D01CDK,PMID27109571-Compound-16,C1CCN(CC1)C2=NC3=C(C=C(C=C3)C(F)(F)F)C(=C2C4=NNN=N4)C5=CC=CC=C5
D01GOO,PMID27109571-Compound-14,CCN(C)C1=NC2=C(C=C(C=C2)Cl)C(=C1C3=NNN=N3)C4=CC=CC=C4
D01NVM,PMID27109571-Compound-25,CC1=NC=CC(=C1)C2=C(C(=NC3=C2CCCCC3)C4(CCCC4)CO)C5=NNN=N5
D01TJW,PMID27109571-Compound-30,C1CCC(C1)(C(=O)O)NC(=O)NC2=C(C(=CC(=C2)Cl)Cl)C3=CC=CC=C3
D02TVS,Hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O
D03CJT,PMID27109571-Compound-29,C1CCC(C1)(C(=O)O)NC(=O)NC2=CC(=C(C=C2C3=CC=CC=C3)F)Cl
D03DUX,2-(4-Methyl-indole-1-sulfonyl)-benzoic acid,CC1=C2C=CN(C2=CC=C1)S(=O)(=O)C3=CC=CC=C3C(=O)O
D03LOG,LINOLEIC ACID,CCCCCC=CCC=CCCCCCCCC(=O)O
D05GVL,2-(6-Methoxy-indole-1-sulfonyl)-benzoic acid,COC1=CC2=C(C=C1)C=CN2S(=O)(=O)C3=CC=CC=C3C(=O)O
D05JAH,4-Carbazol-9-yl-butyric acid,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCC(=O)O
D05UGS,PMID27109571-Compound-11,
D05WXM,PMID27109571-Compound-18,CCC(CC)C1=NC2=CC(=C(C=C2C(=C1C3=NNN=N3)C4=CC=CC=C4)Cl)F
D05XAT,PMID27109571-Compound-28,C1CCC(C1)(C(=O)O)NC(=O)NC2=C(C=CC(=C2)Cl)C3=CC=C(C=C3)F
D06JEA,PMID27109571-Compound-20,CCN(CC)C1=NC2=CC(=C(C=C2C(=C1C3=NNN=N3)C4=CC=CC=C4)Cl)F
D07OKT,3-Carbazol-9-yl-propionic acid,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCC(=O)O
D07PLJ,PMID27109571-Compound-17,CCN(CC)C1=NC2=C(C=C(C=C2)C(F)(F)F)C(=C1C3=NNN=N3)C4=CC=CC=C4
D08IIV,PMID27109571-Compound-22,CC1=NC=CC(=C1)C2=C(C(=NC3=C2CC(CC3)C(F)(F)F)C4CCCCC4)C5=NNN=N5
D08KLL,"2-(2,3-bis(2-chlorobenzyloxy)phenyl)acetic acid",C1=CC=C(C(=C1)COC2=CC=CC(=C2OCC3=CC=CC=C3Cl)CC(=O)O)Cl
D08SLP,PMID27109571-Compound-9,
D08SNH,PMID27109571-Compound-15,C1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=C2C4=NNC(=S)O4)C5=CC=CC=C5
D09VOD,PMID27109571-Compound-12,C1CC1C2=NC3=C(C=C(C=C3)Cl)C(=C2C(=O)O)C4=CC=CC=C4
D0A4EA,OLEIC ACID,CCCCCCCCC=CCCCCCCCC(=O)O
D0C1DG,2-(Carbazole-9-sulfonyl)-benzoic acid,C1=CC=C2C(=C1)C3=CC=CC=C3N2S(=O)(=O)C4=CC=CC=C4C(=O)O
D0CT9O,PMID27109571-Compound-26,CCCCCC1CCC2=C(C1)C(=C(C(=N2)C3(CCCC3)COC)C4=NNN=N4)C5=CC=CC=C5
D0H2UM,2-(5-Bromo-indole-1-sulfonyl)-benzoic acid,C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)N2C=CC3=C2C=CC(=C3)Br
D0I1RP,2-(4-Fluoro-indole-1-sulfonyl)-benzoic acid,C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)N2C=CC3=C2C=CC=C3F
D0L4EU,PMID27109571-Compound-8,C1CC(N(C1)C(=O)C2=NC3=CC=CC=C3NC2=O)C(C4=CC(=CC=C4)Cl)O
D0MO1P,PMID27109571-Compound-10,
D0ND3H,PMID27109571-Compound-13,CCN(C)C1=C(C(=C2C=C(C=C(C2=N1)Cl)Cl)C3=CC=CC=C3)C(=O)O
D0Q9LM,PMID27109571-Compound-7,
D0R9RK,PMID27109571-Compound-23,CC1CCC2=C(C1)C(=C(C(=N2)C3CCCC3)C4=NNN=N4)C5=CC(=NC=C5)C
D0RZ9C,PMID27109571-Compound-19,C1CCN(CC1)C2=NC3=CC(=C(C=C3C(=C2C4=NNN=N4)C5=CC=CC=C5)Cl)F
D0SK0L,PMID27109571-Compound-24,
D0U2SI,PMID27109571-Compound-21,C1CCC(CC1)C2=NC3=C(CCCCC3)C(=C2C4=NNN=N4)C5=CC=NC=C5
D0WF7I,BMS-480404,C1=CC=C(C(=C1)COC2=CC=CC(=C2OCC3=CC=CC=C3Cl)C(C(=O)O)O)Cl
D0Y8JN,2-(3-Methyl-indole-1-sulfonyl)-benzoic acid,CC1=CN(C2=CC=CC=C12)S(=O)(=O)C3=CC=CC=C3C(=O)O
D0YW9C,"1-benzyl-2,3-dimethyl-1H-indole-7-carboxylic acid",CC1=C(N(C2=C1C=CC=C2C(=O)O)CC3=CC=CC=C3)C
D06UGK,Uridine-Diphosphate-N-Acetylgalactosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
D06PZZ,[14C]TEA,CC[N+](CC)(CC)CC
D07LZY,rose bengal (photoactivated),C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)O)I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)O
D07ORL,Il-94,COCCN(CC1=C2C=NNC2=CC(=C1)F)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
D00HXJ,PMID29671355-Compound-23,CN1C(=O)C2CN(C1=O)CC3=C2C4=CC=CC=C4N3CC5=CC=C(C=C5)C(=O)NO
D0M0RE,PMID29671355-Compound-67,C1CN=C2C3=C(C=C(C=C3)F)SC(=N)N2C1
D00ATA,(Z)-3-((1H-pyrrol-2-yl)methylene)indolin-2-one,C1=CC=C2C(=C1)C(=CC3=CC=CN3)C(=O)N2
D00SNI,ISIS 29475,
D00XPD,ISIS 29233,
D01IHU,ISIS 29471,
D03RER,ISIS 29470,
D04REL,ISIS 29477,
D08OLG,ISIS 29239,
D09EAE,SU-6689,CC1=CC(=C(N1)C=C2C3=C(C=CC(=C3)O)NC2=O)C
D09NFR,ISIS 29257,
D09OFM,MiR-375,
D0A3PB,ISIS 29256,
D0C1ZW,ISIS 29232,
D0CS4K,ISIS 29224,
D0D3MV,ISIS 29255,
D0H6DN,ISIS 29469,
D0I8KZ,ISIS 29223,
D0K8NI,ISIS 29246,
D0L5AB,BX-517,CC(=C1C2=C(C=CC(=C2)NC(=O)N)NC1=O)C3=CC=CN3
D0M5DM,ISIS 29236,
D0ML3Q,ISIS 29243,
D0PY4Z,ISIS 29219,
D0S4RZ,ISIS 29234,
D0V6GX,BX-201,C1=CNC(=C1)C=C2C3=C(C=CC(=C3)NC(=O)N)NC2=O
D0Y5RO,NU-6102,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
D0ZL8O,ISIS 29244,
D0ZQ0Y,ISIS 29237,
D00KEP,Edetic acid,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
D0P7JE,"S,S-(2-Hydroxyethyl)Thiocysteine",C(CSSCC(C(=O)O)N)O
D0M5KC,POLYSIN,CC1(C2CCC3(C(C2(CCC1=O)C)CC4=CC5=CC=CC=C5N43)C)C
D02SDM,LU32-176B,C1CC(C2=C(C1)ONC2=O)NCCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
D0H2HC,(R/S) EF-1500,CC1=C(SC=C1)C(=CCCNC2CCCC3=C2C(=O)NO3)C4=C(C=CS4)C
D0I7AL,(R)-EF-1520,CC1=C(SC=C1)C(=CCCN(C)C2CCCC3=C2C(=O)NO3)C4=C(C=CS4)C
D0P3KI,NNC052090,COC1=CC=CC=C1C2(CCN(CC2)CCCN3C4=CC=CC=C4C5=CC=CC=C53)O
D0WT5D,(S)-EF-1520,CC1=C(SC=C1)C(=CCCN(C)C2CCCC3=C2C(=O)NO3)C4=C(C=CS4)C
D02DJP,936563-93-8,C=CC(=O)NC1CCC(CC1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
D0X7IC,NG-25,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F
D00OCS,AdcAhxArg4NH(CH2)6NH2,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)C(=O)NCCCCCC(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NCCCCCCN)O)O)N
D02GEW,AdcAhxArg4Lys-PEGOMe,COCCOCCNC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)CCCCCNC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
D02ZWX,AdoC(GABA)Arg6,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)C(=O)NCCCC(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)O)O)N
D03GNM,AdcAhxArg4Lys(biotin)-PEG-OMe,COCCOCCNC(=O)C(CCCCNC(=O)CCCCC1C2C(CS1)NC(=O)N2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)CCCCCNC(=O)C3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O
